vi_period,vi_threshold,stop_loss_pct,take_profit_pct,trailing_stop_pct,final_equity,total_return,max_drawdown,win_rate,profit_factor,num_trades,score
18,0.5,0.03,0.04,0.025,9808.902576499995,-0.01910974235000049,0.02481043531401462,0.3492063492063492,0.5907802921411173,63,-0.01910974235000049
18,0.5,0.025,0.04,0.025,9808.902576499995,-0.01910974235000049,0.02481043531401462,0.3492063492063492,0.5907802921411173,63,-0.01910974235000049
21,0.3,0.02,0.07,0.025,9808.244129999995,-0.019175587000000452,0.02482439221497655,0.33076923076923076,0.8037684046157776,130,-0.019175587000000452
24,0.35,0.03,0.08,0.02,9808.131206,-0.0191868794,0.024554665404279547,0.3047619047619048,0.6725163876393289,105,-0.0191868794
24,0.35,0.025,0.08,0.02,9808.131206,-0.0191868794,0.024554665404279547,0.3047619047619048,0.6725163876393289,105,-0.0191868794
24,0.35,0.03,0.07,0.02,9808.131206,-0.0191868794,0.024554665404279547,0.3047619047619048,0.6725163876393289,105,-0.0191868794
24,0.35,0.02,0.07,0.02,9808.131206,-0.0191868794,0.024554665404279547,0.3047619047619048,0.6725163876393289,105,-0.0191868794
24,0.35,0.025,0.07,0.02,9808.131206,-0.0191868794,0.024554665404279547,0.3047619047619048,0.6725163876393289,105,-0.0191868794
24,0.35,0.02,0.08,0.02,9808.131206,-0.0191868794,0.024554665404279547,0.3047619047619048,0.6725163876393289,105,-0.0191868794
24,0.35,0.025,0.06,0.02,9808.131206,-0.0191868794,0.024554665404279547,0.3047619047619048,0.6725163876393289,105,-0.0191868794
24,0.35,0.03,0.06,0.02,9808.131206,-0.0191868794,0.024554665404279547,0.3047619047619048,0.6725163876393289,105,-0.0191868794
24,0.35,0.02,0.06,0.02,9808.131206,-0.0191868794,0.024554665404279547,0.3047619047619048,0.6725163876393289,105,-0.0191868794
18,0.5,0.03,0.07,0.025,9807.145127499996,-0.019285487250000368,0.02498518969569388,0.3387096774193548,0.5868034972711391,62,-0.019285487250000368
18,0.5,0.025,0.07,0.025,9807.145127499996,-0.019285487250000368,0.02498518969569388,0.3387096774193548,0.5868034972711391,62,-0.019285487250000368
18,0.5,0.03,0.04,0.02,9805.038997999996,-0.019496100200000366,0.022184112164396964,0.2602739726027397,0.5133753280412763,73,-0.019496100200000366
18,0.5,0.025,0.04,0.02,9805.038997999996,-0.019496100200000366,0.022184112164396964,0.2602739726027397,0.5133753280412763,73,-0.019496100200000366
18,0.5,0.02,0.04,0.02,9805.038997999996,-0.019496100200000366,0.022184112164396964,0.2602739726027397,0.5133753280412763,73,-0.019496100200000366
24,0.25,0.02,0.05,0.02,9804.940088999996,-0.019505991100000394,0.026887809616038805,0.3502824858757062,0.77966416397906,177,-0.019505991100000394
24,0.25,0.025,0.05,0.02,9804.940088999996,-0.019505991100000394,0.026887809616038805,0.3502824858757062,0.77966416397906,177,-0.019505991100000394
24,0.25,0.03,0.05,0.02,9804.940088999996,-0.019505991100000394,0.026887809616038805,0.3502824858757062,0.77966416397906,177,-0.019505991100000394
18,0.5,0.02,0.08,0.025,9804.240781499999,-0.019575921850000122,0.025273987373130063,0.3387096774193548,0.5688448375544193,62,-0.019575921850000122
21,0.45,0.02,0.07,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.02,0.08,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.025,0.04,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.02,0.04,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.03,0.04,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.025,0.05,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.03,0.06,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.025,0.06,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.03,0.07,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.025,0.07,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.03,0.08,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.03,0.05,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.02,0.06,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.025,0.08,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
21,0.45,0.02,0.05,0.01,9803.465722000003,-0.019653427799999734,0.02232572045330574,0.2900763358778626,0.5242919644970114,131,-0.019653427799999734
18,0.5,0.02,0.06,0.025,9803.361691499998,-0.019663830850000157,0.025361400907969813,0.3333333333333333,0.5726849719756572,63,-0.019663830850000157
21,0.45,0.02,0.04,0.025,9802.882109000006,-0.019711789099999443,0.021682843172639948,0.3466666666666667,0.6663443782707001,75,-0.019711789099999443
21,0.45,0.03,0.04,0.025,9801.651127500007,-0.019834887249999336,0.02361566669868879,0.35135135135135137,0.6796162916094926,74,-0.019834887249999336
21,0.45,0.025,0.04,0.025,9801.651127500007,-0.019834887249999336,0.02361566669868879,0.35135135135135137,0.6796162916094926,74,-0.019834887249999336
24,0.4,0.02,0.08,0.02,9801.394256,-0.019860574400000042,0.02030452607661492,0.3132530120481928,0.594082241791553,83,-0.019860574400000042
24,0.4,0.025,0.08,0.02,9801.394256,-0.019860574400000042,0.02030452607661492,0.3132530120481928,0.594082241791553,83,-0.019860574400000042
24,0.4,0.03,0.08,0.02,9801.394256,-0.019860574400000042,0.02030452607661492,0.3132530120481928,0.594082241791553,83,-0.019860574400000042
24,0.4,0.03,0.07,0.02,9801.394256,-0.019860574400000042,0.02030452607661492,0.3132530120481928,0.594082241791553,83,-0.019860574400000042
24,0.4,0.02,0.07,0.02,9801.394256,-0.019860574400000042,0.02030452607661492,0.3132530120481928,0.594082241791553,83,-0.019860574400000042
24,0.4,0.025,0.06,0.02,9801.394256,-0.019860574400000042,0.02030452607661492,0.3132530120481928,0.594082241791553,83,-0.019860574400000042
24,0.4,0.03,0.06,0.02,9801.394256,-0.019860574400000042,0.02030452607661492,0.3132530120481928,0.594082241791553,83,-0.019860574400000042
24,0.4,0.02,0.06,0.02,9801.394256,-0.019860574400000042,0.02030452607661492,0.3132530120481928,0.594082241791553,83,-0.019860574400000042
24,0.4,0.025,0.07,0.02,9801.394256,-0.019860574400000042,0.02030452607661492,0.3132530120481928,0.594082241791553,83,-0.019860574400000042
24,0.45,0.02,0.07,0.025,9799.389860500005,-0.020061013949999505,0.02191801255331323,0.2857142857142857,0.5784655771504886,56,-0.020061013949999505
18,0.5,0.03,0.06,0.02,9798.525793999996,-0.02014742060000044,0.022833646995743806,0.2602739726027397,0.4971183036754483,73,-0.02014742060000044
18,0.5,0.03,0.08,0.02,9798.525793999996,-0.02014742060000044,0.022833646995743806,0.2602739726027397,0.4971183036754483,73,-0.02014742060000044
18,0.5,0.03,0.07,0.02,9798.525793999996,-0.02014742060000044,0.022833646995743806,0.2602739726027397,0.4971183036754483,73,-0.02014742060000044
18,0.5,0.02,0.08,0.02,9798.525793999996,-0.02014742060000044,0.022833646995743806,0.2602739726027397,0.4971183036754483,73,-0.02014742060000044
18,0.5,0.025,0.06,0.02,9798.525793999996,-0.02014742060000044,0.022833646995743806,0.2602739726027397,0.4971183036754483,73,-0.02014742060000044
18,0.5,0.02,0.07,0.02,9798.525793999996,-0.02014742060000044,0.022833646995743806,0.2602739726027397,0.4971183036754483,73,-0.02014742060000044
18,0.5,0.02,0.06,0.02,9798.525793999996,-0.02014742060000044,0.022833646995743806,0.2602739726027397,0.4971183036754483,73,-0.02014742060000044
18,0.5,0.025,0.08,0.02,9798.525793999996,-0.02014742060000044,0.022833646995743806,0.2602739726027397,0.4971183036754483,73,-0.02014742060000044
18,0.5,0.025,0.07,0.02,9798.525793999996,-0.02014742060000044,0.022833646995743806,0.2602739726027397,0.4971183036754483,73,-0.02014742060000044
24,0.45,0.02,0.08,0.025,9798.456312500004,-0.020154368749999593,0.022011206922022054,0.2909090909090909,0.558903242208396,55,-0.020154368749999593
24,0.25,0.02,0.08,0.02,9797.045561999996,-0.02029544380000043,0.027672927682491452,0.35260115606936415,0.764480754455381,173,-0.02029544380000043
24,0.25,0.025,0.08,0.02,9797.045561999996,-0.02029544380000043,0.027672927682491452,0.35260115606936415,0.764480754455381,173,-0.02029544380000043
24,0.25,0.03,0.08,0.02,9797.045561999996,-0.02029544380000043,0.027672927682491452,0.35260115606936415,0.764480754455381,173,-0.02029544380000043
24,0.35,0.025,0.04,0.02,9794.862946,-0.02051370540000007,0.02536101563539442,0.2909090909090909,0.6688726440202093,110,-0.02051370540000007
24,0.35,0.03,0.04,0.02,9794.862946,-0.02051370540000007,0.02536101563539442,0.2909090909090909,0.6688726440202093,110,-0.02051370540000007
24,0.35,0.02,0.04,0.02,9794.862946,-0.02051370540000007,0.02536101563539442,0.2909090909090909,0.6688726440202093,110,-0.02051370540000007
21,0.45,0.025,0.06,0.025,9793.861262500006,-0.0206138737499994,0.02439178561469708,0.37142857142857144,0.623091996626048,70,-0.0206138737499994
21,0.45,0.025,0.07,0.025,9793.861262500006,-0.0206138737499994,0.02439178561469708,0.37142857142857144,0.623091996626048,70,-0.0206138737499994
21,0.45,0.025,0.08,0.025,9793.861262500006,-0.0206138737499994,0.02439178561469708,0.37142857142857144,0.623091996626048,70,-0.0206138737499994
21,0.45,0.03,0.08,0.025,9793.861262500006,-0.0206138737499994,0.02439178561469708,0.37142857142857144,0.623091996626048,70,-0.0206138737499994
21,0.45,0.03,0.07,0.025,9793.861262500006,-0.0206138737499994,0.02439178561469708,0.37142857142857144,0.623091996626048,70,-0.0206138737499994
21,0.45,0.03,0.06,0.025,9793.861262500006,-0.0206138737499994,0.02439178561469708,0.37142857142857144,0.623091996626048,70,-0.0206138737499994
18,0.5,0.02,0.05,0.025,9793.830956499998,-0.020616904350000187,0.02630910277691455,0.3333333333333333,0.5508344431642295,63,-0.020616904350000187
21,0.45,0.02,0.05,0.025,9793.489417000006,-0.020651058299999386,0.022620223795014067,0.35135135135135137,0.6449827400442398,74,-0.020651058299999386
24,0.4,0.025,0.04,0.02,9793.194128,-0.020680587200000083,0.021024475186050176,0.29545454545454547,0.6055797468463752,88,-0.020680587200000083
24,0.4,0.02,0.04,0.02,9793.194128,-0.020680587200000083,0.021024475186050176,0.29545454545454547,0.6055797468463752,88,-0.020680587200000083
24,0.4,0.03,0.04,0.02,9793.194128,-0.020680587200000083,0.021024475186050176,0.29545454545454547,0.6055797468463752,88,-0.020680587200000083
18,0.5,0.03,0.08,0.025,9792.569687499996,-0.02074303125000042,0.02643451881130689,0.3387096774193548,0.5538218659295339,62,-0.02074303125000042
18,0.5,0.025,0.08,0.025,9792.569687499996,-0.02074303125000042,0.02643451881130689,0.3387096774193548,0.5538218659295339,62,-0.02074303125000042
24,0.25,0.02,0.06,0.02,9792.169039999997,-0.020783096000000296,0.02815790233944716,0.3465909090909091,0.7672576522621506,176,-0.020783096000000296
24,0.25,0.025,0.06,0.02,9792.169039999997,-0.020783096000000296,0.02815790233944716,0.3465909090909091,0.7672576522621506,176,-0.020783096000000296
24,0.25,0.03,0.06,0.02,9792.169039999997,-0.020783096000000296,0.02815790233944716,0.3465909090909091,0.7672576522621506,176,-0.020783096000000296
18,0.5,0.025,0.06,0.025,9791.690597499995,-0.020830940250000457,0.02652193234614664,0.3333333333333333,0.5577606370725474,63,-0.020830940250000457
18,0.5,0.03,0.06,0.025,9791.690597499995,-0.020830940250000457,0.02652193234614664,0.3333333333333333,0.5577606370725474,63,-0.020830940250000457
21,0.45,0.02,0.06,0.025,9790.624217500004,-0.020937578249999568,0.022906167642692443,0.36619718309859156,0.6042418284429871,71,-0.020937578249999568
21,0.45,0.02,0.07,0.025,9790.624217500004,-0.020937578249999568,0.022906167642692443,0.36619718309859156,0.6042418284429871,71,-0.020937578249999568
21,0.45,0.02,0.08,0.025,9790.624217500004,-0.020937578249999568,0.022906167642692443,0.36619718309859156,0.6042418284429871,71,-0.020937578249999568
24,0.45,0.02,0.06,0.025,9789.902605500005,-0.021009739449999506,0.022865107657693312,0.2857142857142857,0.5572175165732086,56,-0.021009739449999506
21,0.45,0.03,0.05,0.025,9789.865890000008,-0.021013410999999177,0.024789852099000382,0.3561643835616438,0.6552842362457387,73,-0.021013410999999177
21,0.45,0.025,0.05,0.025,9789.865890000008,-0.021013410999999177,0.024789852099000382,0.3561643835616438,0.6552842362457387,73,-0.021013410999999177
21,0.35,0.03,0.04,0.025,9789.070085000007,-0.021092991499999336,0.02743376329206123,0.3565217391304348,0.7783762110935635,115,-0.021092991499999336
21,0.35,0.025,0.04,0.025,9789.070085000007,-0.021092991499999336,0.02743376329206123,0.3565217391304348,0.7783762110935635,115,-0.021092991499999336
18,0.45,0.025,0.04,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.025,0.05,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.03,0.05,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.025,0.07,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.03,0.06,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.03,0.04,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.025,0.08,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.03,0.07,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.03,0.08,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.025,0.06,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.02,0.04,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.02,0.08,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.02,0.07,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.02,0.05,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
18,0.45,0.02,0.06,0.01,9787.280794999999,-0.021271920500000124,0.024380784810860152,0.3032258064516129,0.5422970578031844,155,-0.021271920500000124
24,0.45,0.03,0.04,0.025,9787.233189999997,-0.02127668100000028,0.022802513510065195,0.2857142857142857,0.5754573831880043,56,-0.02127668100000028
24,0.45,0.025,0.04,0.025,9787.233189999997,-0.02127668100000028,0.022802513510065195,0.2857142857142857,0.5754573831880043,56,-0.02127668100000028
24,0.25,0.03,0.04,0.02,9785.363871999996,-0.021463612800000375,0.02883468263825997,0.35195530726256985,0.7623704019866568,179,-0.021463612800000375
24,0.25,0.025,0.04,0.02,9785.363871999996,-0.021463612800000375,0.02883468263825997,0.35195530726256985,0.7623704019866568,179,-0.021463612800000375
24,0.25,0.02,0.04,0.02,9785.363871999996,-0.021463612800000375,0.02883468263825997,0.35195530726256985,0.7623704019866568,179,-0.021463612800000375
21,0.45,0.025,0.07,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.025,0.04,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.02,0.06,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.025,0.05,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.02,0.05,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.025,0.06,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.02,0.04,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.025,0.08,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.02,0.07,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.03,0.04,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.03,0.05,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.03,0.06,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.03,0.07,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.03,0.08,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
21,0.45,0.02,0.08,0.015,9782.726466499997,-0.02172735335000034,0.023277356883566712,0.33,0.5291381140452446,100,-0.02172735335000034
18,0.5,0.025,0.05,0.025,9782.159862499995,-0.021784013750000487,0.02746963421509138,0.3333333333333333,0.5364795393196418,63,-0.021784013750000487
18,0.5,0.03,0.05,0.025,9782.159862499995,-0.021784013750000487,0.02746963421509138,0.3333333333333333,0.5364795393196418,63,-0.021784013750000487
24,0.45,0.02,0.05,0.025,9780.415350500005,-0.021958464949999507,0.023812202762073395,0.2857142857142857,0.5359694559959285,56,-0.021958464949999507
21,0.3,0.02,0.04,0.025,9779.335117999994,-0.02206648820000064,0.025747172770974647,0.3404255319148936,0.7841307020530729,141,-0.02206648820000064
21,0.3,0.02,0.06,0.025,9778.054013499992,-0.022194598650000806,0.025329399182386293,0.3233082706766917,0.7764409166746135,133,-0.022194598650000806
24,0.45,0.03,0.08,0.025,9776.000989999999,-0.022399901000000135,0.02392418097171427,0.2909090909090909,0.5310920345620473,55,-0.022399901000000135
24,0.45,0.025,0.08,0.025,9776.000989999999,-0.022399901000000135,0.02392418097171427,0.2909090909090909,0.5310920345620473,55,-0.022399901000000135
24,0.45,0.03,0.07,0.025,9774.88029,-0.022511971000000085,0.024036096066198852,0.2857142857142857,0.5483643871381101,56,-0.022511971000000085
24,0.45,0.025,0.07,0.025,9774.88029,-0.022511971000000085,0.024036096066198852,0.2857142857142857,0.5483643871381101,56,-0.022511971000000085
21,0.35,0.025,0.06,0.025,9773.0545255,-0.022694547450000026,0.02707034216557327,0.35185185185185186,0.7454637252959727,108,-0.022694547450000026
21,0.35,0.03,0.06,0.025,9773.0545255,-0.022694547450000026,0.02707034216557327,0.35185185185185186,0.7454637252959727,108,-0.022694547450000026
21,0.4,0.02,0.05,0.025,9772.740187999998,-0.022725981200000207,0.027656719485870077,0.34408602150537637,0.6851403901893722,93,-0.022725981200000207
21,0.3,0.02,0.05,0.025,9772.539577,-0.022746042300000043,0.026023798090259113,0.33088235294117646,0.7772186946393767,136,-0.022746042300000043
21,0.35,0.03,0.07,0.025,9771.862696500002,-0.022813730349999787,0.02656531077850405,0.35514018691588783,0.7453280559223372,107,-0.022813730349999787
21,0.35,0.025,0.07,0.025,9771.862696500002,-0.022813730349999787,0.02656531077850405,0.35514018691588783,0.7453280559223372,107,-0.022813730349999787
24,0.45,0.03,0.04,0.02,9769.752773999999,-0.02302472260000013,0.02302472260000013,0.25396825396825395,0.4098337950962129,63,-0.02302472260000013
24,0.45,0.025,0.04,0.02,9769.752773999999,-0.02302472260000013,0.02302472260000013,0.25396825396825395,0.4098337950962129,63,-0.02302472260000013
24,0.45,0.02,0.04,0.02,9769.752773999999,-0.02302472260000013,0.02302472260000013,0.25396825396825395,0.4098337950962129,63,-0.02302472260000013
24,0.45,0.03,0.08,0.02,9769.443623999998,-0.023055637600000227,0.023055637600000227,0.25806451612903225,0.3823911285455849,62,-0.023055637600000227
24,0.45,0.02,0.06,0.02,9769.443623999998,-0.023055637600000227,0.023055637600000227,0.25806451612903225,0.3823911285455849,62,-0.023055637600000227
24,0.45,0.02,0.08,0.02,9769.443623999998,-0.023055637600000227,0.023055637600000227,0.25806451612903225,0.3823911285455849,62,-0.023055637600000227
24,0.45,0.03,0.06,0.02,9769.443623999998,-0.023055637600000227,0.023055637600000227,0.25806451612903225,0.3823911285455849,62,-0.023055637600000227
24,0.45,0.03,0.07,0.02,9769.443623999998,-0.023055637600000227,0.023055637600000227,0.25806451612903225,0.3823911285455849,62,-0.023055637600000227
24,0.45,0.025,0.07,0.02,9769.443623999998,-0.023055637600000227,0.023055637600000227,0.25806451612903225,0.3823911285455849,62,-0.023055637600000227
24,0.45,0.02,0.07,0.02,9769.443623999998,-0.023055637600000227,0.023055637600000227,0.25806451612903225,0.3823911285455849,62,-0.023055637600000227
24,0.45,0.025,0.08,0.02,9769.443623999998,-0.023055637600000227,0.023055637600000227,0.25806451612903225,0.3823911285455849,62,-0.023055637600000227
24,0.45,0.025,0.06,0.02,9769.443623999998,-0.023055637600000227,0.023055637600000227,0.25806451612903225,0.3823911285455849,62,-0.023055637600000227
24,0.45,0.02,0.05,0.02,9769.354529999997,-0.02306454700000031,0.02306454700000031,0.25396825396825395,0.4073525931429795,63,-0.02306454700000031
24,0.45,0.025,0.05,0.02,9769.354529999997,-0.02306454700000031,0.02306454700000031,0.25396825396825395,0.4073525931429795,63,-0.02306454700000031
24,0.45,0.03,0.05,0.02,9769.354529999997,-0.02306454700000031,0.02306454700000031,0.25396825396825395,0.4073525931429795,63,-0.02306454700000031
21,0.4,0.02,0.06,0.025,9769.187636999997,-0.023081236300000273,0.02646777327498737,0.34782608695652173,0.6768823817377129,92,-0.023081236300000273
21,0.3,0.02,0.08,0.025,9768.979809499995,-0.02310201905000049,0.025925376348399556,0.3359375,0.756940005103889,128,-0.02310201905000049
24,0.45,0.03,0.06,0.025,9765.393035,-0.023460696500000086,0.024983510217822656,0.2857142857142857,0.5282219963432601,56,-0.023460696500000086
24,0.45,0.025,0.06,0.025,9765.393035,-0.023460696500000086,0.024983510217822656,0.2857142857142857,0.5282219963432601,56,-0.023460696500000086
21,0.35,0.025,0.05,0.025,9764.677490000002,-0.023532250999999813,0.02758656415265635,0.35135135135135137,0.7437117419008914,111,-0.023532250999999813
21,0.35,0.03,0.05,0.025,9764.677490000002,-0.023532250999999813,0.02758656415265635,0.35135135135135137,0.7437117419008914,111,-0.023532250999999813
21,0.35,0.03,0.08,0.025,9757.852355000003,-0.02421476449999973,0.027435856307624837,0.3619047619047619,0.718574405548364,105,-0.02421476449999973
21,0.35,0.025,0.08,0.025,9757.852355000003,-0.02421476449999973,0.027435856307624837,0.3619047619047619,0.718574405548364,105,-0.02421476449999973
15,0.5,0.02,0.08,0.025,9757.606660499998,-0.02423933395000022,0.02869306766288586,0.325,0.6043534778680227,80,-0.02423933395000022
21,0.4,0.02,0.08,0.025,9755.94984,-0.024405016000000068,0.02778719803215523,0.35555555555555557,0.6443154698476597,90,-0.024405016000000068
24,0.45,0.03,0.05,0.025,9755.90578,-0.024409422000000087,0.02593092436944646,0.2857142857142857,0.5080796055484099,56,-0.024409422000000087
24,0.45,0.025,0.05,0.025,9755.90578,-0.024409422000000087,0.02593092436944646,0.2857142857142857,0.5080796055484099,56,-0.024409422000000087
21,0.45,0.02,0.07,0.02,9755.87501,-0.024412499000000025,0.025152759200000038,0.2716049382716049,0.5062373815708925,81,-0.024412499000000025
21,0.45,0.03,0.08,0.02,9755.87501,-0.024412499000000025,0.025152759200000038,0.2716049382716049,0.5062373815708925,81,-0.024412499000000025
21,0.45,0.03,0.07,0.02,9755.87501,-0.024412499000000025,0.025152759200000038,0.2716049382716049,0.5062373815708925,81,-0.024412499000000025
21,0.45,0.03,0.06,0.02,9755.87501,-0.024412499000000025,0.025152759200000038,0.2716049382716049,0.5062373815708925,81,-0.024412499000000025
21,0.45,0.025,0.08,0.02,9755.87501,-0.024412499000000025,0.025152759200000038,0.2716049382716049,0.5062373815708925,81,-0.024412499000000025
21,0.45,0.025,0.07,0.02,9755.87501,-0.024412499000000025,0.025152759200000038,0.2716049382716049,0.5062373815708925,81,-0.024412499000000025
21,0.45,0.025,0.06,0.02,9755.87501,-0.024412499000000025,0.025152759200000038,0.2716049382716049,0.5062373815708925,81,-0.024412499000000025
21,0.45,0.02,0.06,0.02,9755.87501,-0.024412499000000025,0.025152759200000038,0.2716049382716049,0.5062373815708925,81,-0.024412499000000025
21,0.45,0.02,0.08,0.02,9755.87501,-0.024412499000000025,0.025152759200000038,0.2716049382716049,0.5062373815708925,81,-0.024412499000000025
21,0.4,0.02,0.07,0.025,9751.523611999999,-0.024847638800000096,0.028228364700904632,0.3516483516483517,0.647070291567077,91,-0.024847638800000096
21,0.45,0.025,0.05,0.02,9751.339241,-0.024866075900000034,0.025461684100000093,0.2619047619047619,0.5406183800134905,84,-0.024866075900000034
21,0.45,0.02,0.05,0.02,9751.339241,-0.024866075900000034,0.025461684100000093,0.2619047619047619,0.5406183800134905,84,-0.024866075900000034
21,0.45,0.03,0.05,0.02,9751.339241,-0.024866075900000034,0.025461684100000093,0.2619047619047619,0.5406183800134905,84,-0.024866075900000034
15,0.5,0.02,0.05,0.025,9751.088721000002,-0.02489112789999981,0.029641275885259697,0.32142857142857145,0.6130480240887799,84,-0.02489112789999981
15,0.5,0.03,0.08,0.025,9750.581140499997,-0.024941885950000325,0.029091848763262113,0.3375,0.6060210265734766,80,-0.024941885950000325
15,0.5,0.025,0.08,0.025,9750.581140499997,-0.024941885950000325,0.029091848763262113,0.3375,0.6060210265734766,80,-0.024941885950000325
24,0.3,0.03,0.04,0.015,9749.825941500012,-0.025017405849998797,0.033797466704670764,0.38095238095238093,0.6818387513439026,189,-0.025017405849998797
24,0.3,0.025,0.04,0.015,9749.825941500012,-0.025017405849998797,0.033797466704670764,0.38095238095238093,0.6818387513439026,189,-0.025017405849998797
24,0.3,0.02,0.04,0.015,9749.825941500012,-0.025017405849998797,0.033797466704670764,0.38095238095238093,0.6818387513439026,189,-0.025017405849998797
15,0.5,0.02,0.07,0.025,9748.041344499998,-0.025195865550000234,0.029645726392487453,0.325,0.5880937115841997,80,-0.025195865550000234
