run_id,offset_days,symbol,entry_time_ms,exit_time_ms,side,entry_price,exit_price,quantity,pnl,return_pct,exit_reason
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755338340000,1755372720000,Short,4416.61,4435.35,0.226,-4.235240000000156,-0.4235240000000156,stop
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755372720000,1755381540000,Long,4425.19,4405.38,0.225,-4.457249999999886,-0.4457249999999886,stop
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755381540000,1755383520000,Short,4409.94,4426.22,0.226,-3.679280000000148,-0.3679280000000148,stop
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755383520000,1755392460000,Long,4422.77,4406.47,0.226,-3.683800000000041,-0.3683800000000041,stop
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755392460000,1755399300000,Short,4411.08,4426.38,0.226,-3.457800000000041,-0.3457800000000041,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755356460000,1755399600000,Long,0.2293,0.23364,4361.0,18.926739999999924,1.8926739999999924,target
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755399300000,1755406440000,Long,4423.74,4481.7,0.226,13.098960000000009,1.3098960000000008,target
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755406440000,1755412440000,Long,4480.23,4463.2,0.223,-3.7976899999999434,-0.3797689999999943,stop
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755412440000,1755414300000,Long,4466.19,4448.5,0.223,-3.9448699999999106,-0.394486999999991,stop
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755414300000,1755416460000,Short,4451.82,4469.64,0.224,-3.9916800000001382,-0.3991680000000139,stop
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755416460000,1755421140000,Long,4468.64,4536.14,0.223,15.0525,1.50525,target
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755421140000,1755436440000,Long,4535.29,4517.24,0.22,-3.97100000000004,-0.397100000000004,stop
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755436440000,1755438660000,Short,4525.47,4545.58,0.22,-4.424199999999928,-0.4424199999999927,stop
